Benchmark,Strategy,Preprocessing,Sampling time,Coverage time, N combinations, Coverage, Approx Coverage time, Approx n combinations, Approx coverage
tx39_sim.cnf,4,-,760.8464700698854,12362.95602674484,2357996.4,0.9170829716333901,161.89503693580642,2359096.0,0.916754750298448
tx39_sim.cnf,5,-,616.832780456543,12364.58754968642,2514040.8,0.9777724884022663,161.0765138149264,2513395.0,0.9767159986818543
uClinux.cnf,1,exact,82.70127210617065,5237.085435009002,3013528.0,1.0,139.9018867492676,3006509.0,0.9962823024474042
uClinux.cnf,1,approx,78.78009233474734,5237.503938245774,3013528.0,1.0,139.610828781128,3020186.0,1.0008145200627756
uClinux.cnf,2,-,78.30424547195435,5236.541144895552,3013528.0,1.0,139.70409312248222,3003495.2,0.9952836040889043
uClinux.cnf,3,exact,133.80039610862738,5235.3539916992195,3013528.0,1.0,139.6289189338682,2999167.8,0.9938496113632509
uClinux.cnf,3,approx,130.93944354057322,5235.2978778362285,3013528.0,1.0,139.51073670387282,3017558.8,0.9999439313284679
uClinux.cnf,4,-,132.3519764423372,5237.574569940568,3013528.0,1.0,139.635522222519,3023045.0,1.001761921551577
uClinux.cnf,5,-,4.77181043624878,5236.2730242252355,3013528.0,1.0,139.61363453865062,3028608.4,1.0036054939345103
uE250.cnf,1,exact,1515.512924623492,14550.68305625914,2674119.6,0.9241184118038579,150.3375107288362,2673478.8,0.9222250585040621
uE250.cnf,1,approx,1531.8665131568919,14548.704363584498,2675373.0,0.9245515599761962,150.09846282005302,2678831.2,0.9240713859943485
uE250.cnf,2,-,1552.7614000320439,14552.54838457104,2662552.4,0.920121035436317,150.7035093784332,2666612.4,0.9198564718738961
uE250.cnf,3,exact,1496.0222053527818,14551.3338262081,2673594.4,0.9239369139419524,150.5422230243684,2673232.2,0.9221399930457436
uE250.cnf,3,approx,1559.2682846546159,14550.69165029526,2675528.6,0.9246053320007823,150.32477979660038,2674676.0,0.9226380364712116
uE250.cnf,4,-,1569.544628429414,14551.18147583008,2660896.8,0.9195488955654667,150.59146318435637,2658584.4,0.9170871876103849
uE250.cnf,5,-,1339.091865873336,14550.081623411179,2837441.0,0.9805587867151304,149.9261848926544,2834679.8,0.9778318587734016
vads.cnf,1,exact,3049.4633846282936,14301.42715511322,2662433.0,0.9192455678301185,159.5356554508208,2666274.2,0.9197398087027551
vads.cnf,1,approx,3117.194545650484,14299.839913701999,2663798.8,0.9197171310944494,159.4403862476348,2666100.8,0.9196799938184388
vads.cnf,2,-,3149.964121532438,14300.021800565719,2654549.2,0.9165235657336677,159.60195350646978,2652252.8,0.9149030819498408
vads.cnf,3,exact,3013.57819919586,14300.976282501239,2663361.2,0.919566043025573,159.7090878486632,2665267.8,0.9193926478055456
vads.cnf,3,approx,3125.5933581829086,14301.128648328779,2665272.6,0.920225983004664,159.5645353794098,2667731.8,0.9202426124823386
vads.cnf,4,-,3131.092015361786,14301.04023499486,2651027.8,0.9153077487187206,159.641210603714,2654023.0,0.9155137180987282
vads.cnf,5,-,2648.3713934421544,14299.158376598358,2828725.6,0.9766606222232042,159.01975650787364,2831129.0,0.9766069989623809
viper.cnf,1,exact,927.0146343231202,15510.126496553417,2934474.2,0.9220810904313568,163.47364077568062,2930274.6,0.9183556768493262
viper.cnf,1,approx,958.3886148929596,15508.08613524436,2935549.2,0.9224188808171826,163.24010620117178,2937495.4,0.9206186943396985
viper.cnf,2,-,960.9791596889493,15509.942933559421,2916812.2,0.9165312729481434,163.515671491623,2923473.4,0.9162241630896982
viper.cnf,3,exact,918.2730399131773,15510.95878634452,2936129.0,0.9226010676689983,163.63674244880661,2934668.0,0.9197325798299101
viper.cnf,3,approx,939.9868770599367,15512.643818092361,2937685.0,0.9230899996135052,163.8336889743804,2936158.0,0.9201995497031452
viper.cnf,4,-,938.4222516536713,15510.888743352898,2912622.0,0.915214613157737,163.8424602508544,2906662.8,0.9109556773507702
viper.cnf,5,-,764.7146298885345,15511.29110579492,3101329.8,0.9745110601999031,163.3208831787108,3104877.4,0.9730766482469514
vrc4373.cnf,1,exact,1241.70364732742,13758.70408554076,2652730.6,0.9196146724809686,171.4443242549898,2649546.6,0.9172094475584899
vrc4373.cnf,1,approx,1269.545509815216,13758.02260084154,2658195.6,0.9215092086939972,171.38013148307797,2653478.0,0.9185704038904643
vrc4373.cnf,2,-,1268.5008947849299,13758.207371330278,2644918.8,0.9169065776979981,171.4683160781862,2645054.2,0.9156542864897197
vrc4373.cnf,3,exact,1258.45043282509,13758.6340724945,2661303.0,0.9225864423313925,171.25383853912362,2662252.6,0.9216079598325064
vrc4373.cnf,3,approx,1282.4849856853482,13758.411589622501,2662899.8,0.9231400005061341,171.3722196578982,2660638.2,0.9210490932958171
vrc4373.cnf,4,-,1281.7915054798118,13757.20101332666,2650074.2,0.9186937857478876,171.158997631073,2656777.0,0.9197124385191419
vrc4373.cnf,5,-,1057.77483882904,13763.158548212039,2788020.2,0.9665151384363437,171.4724662780762,2791488.8,0.9663464307869549
vrc4375.cnf,1,exact,2319.0033854961425,13939.97962141036,2730732.2,0.9197568047122034,146.4094384670256,2730201.4,0.9184334497717879
vrc4375.cnf,1,approx,2343.863566064836,13939.924899673459,2732661.6,0.920406659274658,146.3788137912748,2729129.8,0.9180729660049949
vrc4375.cnf,2,-,2546.4014873981478,13941.47932963372,2726095.4,0.9181950520247412,146.5520310401916,2721807.0,0.9156095929857043
vrc4375.cnf,3,exact,2270.099434566496,13943.88648281098,2732513.0,0.9203566082805766,147.10567455291738,2726522.2,0.9171957753832242
vrc4375.cnf,3,approx,2343.248421287538,13941.15374999046,2732739.8,0.9204329983576806,146.32062883377077,2729737.2,0.9182772939631416
vrc4375.cnf,4,-,2345.887181568146,13945.943934965122,2727391.4,0.9186315667510504,147.04109253883362,2725664.8,0.9169073480020667
vrc4375.cnf,5,-,2016.1705981731423,13941.405029964459,2867377.2,0.9657811525336042,146.504586791992,2871694.8,0.9660315029710643
